Request_ID,Timestamp,Service,Environment,Region,HTTP_Method,Status_Code,Latency_ms,CPU_Usage_pct,Payload_KB
REQ-00279,2026-01-24 23:18:00,API Gateway,Staging,Pune,POST,401,222.5,1.29,375
REQ-00280,2026-03-07 20:40:00,Auth Service,Production,Mumbai,GET,500,209.2,1.13,265
REQ-00281,2026-02-11 11:11:00,Payment Service,Production,Bangalore,PUT,200,386.8,3.42,361
REQ-00282,2026-03-15 16:28:00,Payment Service,Production,Mumbai,PUT,502,333.3,1.21,268
REQ-00283,2026-05-09 17:38:00,Auth Service,Production,Mumbai,POST,429,212.9,0.55,201
REQ-00284,2026-03-01 07:56:00,API Gateway,Staging,Hyderabad,POST,500,282.4,1.78,332
REQ-00285,2026-04-06 14:13:00,Payment Service,Production,Hyderabad,DELETE,404,399.4,1.84,157
REQ-00286,2026-02-24 04:02:00,API Gateway,Production,Pune,POST,200,191.6,3.89,492
REQ-00287,2026-04-02 03:45:00,Auth Service,Production,Mumbai,POST,200,175.5,0.28,136
REQ-00288,2026-03-19 20:02:00,Auth Service,Production,Hyderabad,POST,503,201.5,1.85,340
REQ-00289,2026-03-08 16:55:00,Payment Service,Production,Bangalore,PUT,201,346.7,2.33,318
REQ-00290,2026-01-22 18:17:00,Auth Service,Production,Mumbai,PUT,502,241.7,2.17,59
REQ-00291,2026-03-21 13:58:00,Payment Service,Production,Bangalore,GET,200,293.7,1.64,108
REQ-00292,2026-01-06 16:50:00,Auth Service,Production,Hyderabad,GET,502,276.5,2.9,476
REQ-00293,2026-04-04 07:53:00,User Service,Staging,Hyderabad,GET,500,350.4,0.57,412
REQ-00294,2026-03-10 21:59:00,User Service,Production,Bangalore,POST,200,243.9,1.71,285
REQ-00295,2026-03-01 19:20:00,Payment Service,Production,Bangalore,PUT,500,435.1,2.92,155
REQ-00296,2026-02-13 02:28:00,Notification Service,Production,Hyderabad,PUT,200,428.3,2.81,268
REQ-00297,2026-06-22 09:06:00,Payment Service,Staging,Bangalore,GET,200,391.5,2.94,294
REQ-00298,2026-03-11 12:43:00,Auth Service,Production,Mumbai,GET,500,212.2,3.18,188
REQ-00299,2026-03-06 23:07:00,User Service,Production,Pune,GET,429,103.0,0.21,380
REQ-00300,2026-05-31 16:32:00,Payment Service,Production,Bangalore,GET,200,257.9,3.57,193
REQ-00301,2026-05-30 17:18:00,API Gateway,Production,Bangalore,POST,200,246.0,2.42,369
REQ-00302,2026-06-21 22:29:00,User Service,Staging,Hyderabad,DELETE,201,292.1,1.87,388
REQ-00303,2026-01-04 23:44:00,API Gateway,Staging,Hyderabad,GET,200,180.3,0.91,363
REQ-00304,2026-05-22 02:39:00,Auth Service,Production,Mumbai,POST,200,121.4,1.23,485
REQ-00305,2026-04-03 12:41:00,API Gateway,Staging,Mumbai,GET,503,387.9,2.47,126
REQ-00306,2026-02-19 09:55:00,API Gateway,Staging,Mumbai,POST,503,322.0,2.21,342
REQ-00307,2026-03-02 07:16:00,User Service,Production,Mumbai,POST,200,147.5,2.74,21
REQ-00308,2026-05-23 10:19:00,User Service,Production,Bangalore,GET,201,158.6,1.83,111
REQ-00309,2026-05-16 17:05:00,Payment Service,Production,Mumbai,POST,200,418.6,0.68,5
REQ-00310,2026-03-05 00:48:00,User Service,Production,Pune,POST,502,433.2,2.18,140
REQ-00311,2026-02-22 19:01:00,API Gateway,Production,Pune,GET,429,193.6,3.88,371
REQ-00312,2026-03-28 20:34:00,Payment Service,Production,Pune,POST,200,289.2,1.56,102
REQ-00313,2026-05-12 23:06:00,API Gateway,Production,Pune,POST,404,192.1,3.59,219
REQ-00314,2026-06-06 12:01:00,Payment Service,Production,Bangalore,DELETE,201,103.2,0.88,329
REQ-00315,2026-03-11 13:27:00,Notification Service,Production,Bangalore,POST,200,291.5,3.07,22
REQ-00316,2026-04-27 03:40:00,API Gateway,Production,Mumbai,GET,500,54.9,3.24,152
REQ-00317,2026-02-26 13:22:00,API Gateway,Production,Mumbai,GET,503,340.8,2.57,399
REQ-00318,2026-03-25 13:56:00,API Gateway,Staging,Mumbai,PUT,502,416.2,2.49,104
REQ-00319,2026-06-06 02:30:00,Payment Service,Production,Bangalore,POST,200,173.0,2.57,461
REQ-00320,2026-06-17 14:04:00,User Service,Production,Pune,GET,200,114.0,0.4,375
REQ-00321,2026-04-10 16:01:00,User Service,Production,Bangalore,GET,401,115.5,1.24,120
REQ-00322,2026-02-06 21:17:00,Auth Service,Production,Bangalore,GET,200,110.1,2.6,437
REQ-00323,2026-04-26 17:48:00,Payment Service,Staging,Bangalore,PUT,200,243.4,1.87,484
REQ-00324,2026-03-25 12:23:00,Payment Service,Production,Pune,POST,201,350.0,3.31,408
REQ-00325,2026-06-08 10:54:00,Payment Service,Production,Bangalore,GET,201,355.2,3.54,248
REQ-00326,2026-05-03 13:21:00,User Service,Production,Mumbai,GET,200,180.1,2.09,154
REQ-00327,2026-02-05 09:21:00,Auth Service,Production,Mumbai,GET,401,106.3,2.3,162
REQ-00328,2026-06-12 10:19:00,Payment Service,Production,Pune,GET,502,901.9,3.86,421
REQ-00329,2026-06-16 16:16:00,User Service,Production,Pune,GET,200,302.2,1.09,235
REQ-00330,2026-01-11 16:12:00,API Gateway,Production,Hyderabad,POST,200,113.1,1.26,21
REQ-00331,2026-01-12 06:11:00,User Service,Staging,Hyderabad,PUT,400,201.8,1.96,496
REQ-00332,2026-03-02 21:37:00,Payment Service,Production,Bangalore,POST,404,279.7,1.72,397
REQ-00333,2026-03-19 13:55:00,Notification Service,Staging,Mumbai,POST,200,224.1,3.04,237
REQ-00334,2026-02-09 22:25:00,Auth Service,Production,Pune,POST,502,294.9,1.64,488
REQ-00335,2026-02-13 05:41:00,API Gateway,Production,Pune,POST,502,170.8,0.49,74
REQ-00336,2026-05-15 01:49:00,API Gateway,Production,Pune,GET,502,221.8,2.02,111
REQ-00337,2026-05-08 00:05:00,Payment Service,Staging,Hyderabad,GET,201,318.3,3.07,119
REQ-00338,2026-01-14 14:51:00,Auth Service,Production,Hyderabad,GET,200,129.7,0.17,187
REQ-00339,2026-02-05 16:14:00,User Service,Production,Hyderabad,POST,200,267.7,2.33,208
REQ-00340,2026-06-19 15:06:00,User Service,Staging,Bangalore,GET,201,166.4,3.6,225
REQ-00341,2026-01-20 04:06:00,User Service,Production,Mumbai,DELETE,200,115.9,2.45,205
REQ-00342,2026-01-24 12:30:00,API Gateway,Production,Hyderabad,DELETE,400,138.2,3.16,96
REQ-00343,2026-02-21 21:07:00,Payment Service,Production,Pune,PUT,503,429.8,3.4,301
REQ-00344,2026-06-08 19:30:00,API Gateway,Production,Bangalore,GET,429,147.2,2.61,321
REQ-00345,2026-04-25 12:32:00,Notification Service,Production,Pune,GET,200,271.1,0.67,5
REQ-00346,2026-06-26 01:23:00,Payment Service,Production,Pune,GET,200,476.4,3.07,224
REQ-00347,2026-06-11 19:40:00,Notification Service,Production,Pune,GET,503,580.1,0.27,478
REQ-00348,2026-01-27 16:05:00,Payment Service,Production,Mumbai,GET,200,336.5,3.98,50
REQ-00349,2026-03-17 00:42:00,Auth Service,Production,Hyderabad,POST,400,151.2,3.93,332
REQ-00350,2026-03-02 12:58:00,Payment Service,Production,Pune,DELETE,502,339.4,0.84,371
REQ-00351,2026-01-18 14:52:00,Notification Service,Production,Mumbai,PUT,502,548.4,3.12,484
REQ-00352,2026-03-19 03:26:00,API Gateway,Production,Hyderabad,POST,200,208.8,3.11,86
REQ-00353,2026-04-21 06:03:00,API Gateway,Production,Bangalore,GET,200,211.2,3.25,360
REQ-00354,2026-02-28 12:49:00,Payment Service,Production,Bangalore,GET,429,301.4,1.98,141
REQ-00355,2026-02-16 08:12:00,API Gateway,Staging,Hyderabad,POST,200,217.5,1.98,323
REQ-00356,2026-01-07 08:51:00,API Gateway,Production,Bangalore,POST,200,170.9,1.49,274
REQ-00357,2026-02-01 18:20:00,Auth Service,Production,Pune,PUT,201,194.0,3.9,343
REQ-00358,2026-04-22 19:53:00,User Service,Production,Mumbai,GET,404,136.8,3.48,237
REQ-00359,2026-04-20 10:48:00,Notification Service,Production,Pune,PUT,201,388.4,0.66,199
REQ-00360,2026-06-03 02:22:00,Notification Service,Production,Bangalore,POST,500,224.9,2.04,116
REQ-00361,2026-06-11 11:56:00,Payment Service,Production,Mumbai,GET,200,399.5,1.25,483
REQ-00362,2026-03-11 23:32:00,Payment Service,Staging,Bangalore,GET,200,282.3,2.81,24
REQ-00363,2026-01-08 11:35:00,User Service,Production,Bangalore,DELETE,200,216.4,1.63,181
REQ-00364,2026-05-11 17:01:00,Payment Service,Production,Pune,GET,201,414.3,3.9,391
REQ-00365,2026-03-19 22:30:00,Auth Service,Production,Mumbai,POST,200,166.6,2.48,30
REQ-00366,2026-04-26 16:29:00,User Service,Production,Mumbai,GET,200,142.5,3.62,374
REQ-00367,2026-05-31 13:23:00,Notification Service,Production,Bangalore,GET,404,352.2,3.04,32
REQ-00368,2026-03-13 10:02:00,Auth Service,Production,Hyderabad,GET,200,72.6,1.13,324
REQ-00369,2026-06-01 20:31:00,Auth Service,Production,Mumbai,GET,401,124.9,3.89,383
REQ-00370,2026-06-07 05:11:00,API Gateway,Production,Pune,DELETE,200,192.6,2.81,167
REQ-00371,2026-01-24 02:36:00,Notification Service,Production,Pune,POST,200,212.5,0.71,337
REQ-00372,2026-06-26 01:02:00,User Service,Production,Hyderabad,POST,400,241.8,1.58,271
REQ-00373,2026-03-01 02:11:00,User Service,Staging,Hyderabad,POST,401,192.7,2.5,162
REQ-00374,2026-04-28 02:36:00,API Gateway,Production,Pune,POST,201,176.4,3.87,339
REQ-00375,2026-04-02 00:20:00,Payment Service,Staging,Bangalore,DELETE,401,298.7,0.98,43
REQ-00376,2026-01-02 00:41:00,User Service,Production,Pune,PUT,400,225.8,2.72,485
REQ-00377,2026-03-30 18:15:00,Auth Service,Staging,Pune,GET,201,187.5,0.73,481
REQ-00378,2026-04-02 02:24:00,API Gateway,Production,Hyderabad,POST,200,193.2,1.4,57
REQ-00379,2026-06-13 11:39:00,Auth Service,Production,Bangalore,POST,200,112.4,0.38,478
REQ-00380,2026-02-28 16:46:00,Auth Service,Production,Bangalore,GET,503,350.4,1.73,310
REQ-00381,2026-03-26 22:52:00,API Gateway,Staging,Pune,POST,200,154.4,3.91,322
REQ-00382,2026-04-13 18:13:00,Payment Service,Production,Hyderabad,GET,503,299.3,1.45,204
REQ-00383,2026-01-20 14:30:00,Auth Service,Production,Pune,POST,200,71.5,0.66,439
REQ-00384,2026-02-12 03:50:00,API Gateway,Production,Hyderabad,POST,502,220.1,2.53,367
REQ-00385,2026-04-13 06:25:00,Auth Service,Production,Mumbai,POST,200,186.6,1.07,258
REQ-00386,2026-01-21 04:44:00,API Gateway,Production,Mumbai,DELETE,200,231.1,2.97,48
REQ-00387,2026-03-29 09:24:00,API Gateway,Production,Mumbai,GET,201,232.8,3.75,137
REQ-00388,2026-06-25 18:11:00,Notification Service,Production,Pune,GET,200,331.9,2.72,176
REQ-00389,2026-02-19 04:21:00,API Gateway,Production,Bangalore,PUT,200,136.4,3.46,132
REQ-00390,2026-02-18 01:32:00,Payment Service,Staging,Hyderabad,POST,200,307.4,2.59,170
REQ-00391,2026-01-03 18:57:00,User Service,Production,Bangalore,GET,200,227.3,1.49,366
REQ-00392,2026-06-12 04:20:00,API Gateway,Production,Pune,POST,502,261.5,2.72,338
REQ-00393,2026-01-24 21:17:00,Notification Service,Production,Pune,GET,500,607.8,2.1,376
REQ-00394,2026-05-29 07:54:00,Payment Service,Production,Mumbai,GET,200,362.3,3.22,295
REQ-00395,2026-06-13 02:24:00,Notification Service,Production,Pune,GET,502,457.4,1.83,252
REQ-00396,2026-04-28 18:18:00,Notification Service,Staging,Pune,POST,200,345.4,2.44,205
REQ-00397,2026-03-03 16:35:00,Payment Service,Production,Mumbai,POST,200,277.6,1.7,242
REQ-00398,2026-03-16 00:56:00,Auth Service,Production,Mumbai,POST,200,138.8,3.78,242
REQ-00399,2026-04-23 16:06:00,User Service,Production,Hyderabad,GET,429,289.9,2.11,23
REQ-00400,2026-02-10 00:20:00,User Service,Staging,Mumbai,GET,200,195.9,3.66,352
REQ-00401,2026-05-05 17:08:00,Auth Service,Staging,Mumbai,PUT,200,167.7,0.4,109
REQ-00402,2026-02-28 16:34:00,Auth Service,Production,Bangalore,PUT,201,140.4,3.45,451
REQ-00403,2026-03-20 12:13:00,Payment Service,Production,Pune,GET,201,362.4,2.01,45
REQ-00404,2026-01-04 20:00:00,User Service,Production,Pune,GET,500,269.4,0.43,209
REQ-00405,2026-02-18 19:09:00,API Gateway,Production,Mumbai,GET,502,188.3,1.31,167
REQ-00406,2026-06-10 21:10:00,API Gateway,Production,Pune,DELETE,200,116.6,2.5,137
REQ-00407,2026-01-11 18:54:00,User Service,Production,Pune,GET,500,313.0,3.5,418
REQ-00408,2026-05-20 10:36:00,Payment Service,Production,Hyderabad,DELETE,200,474.1,1.81,344
REQ-00409,2026-06-20 03:37:00,Payment Service,Production,Bangalore,GET,200,387.1,0.17,17
REQ-00410,2026-01-28 03:22:00,API Gateway,Production,Mumbai,GET,200,235.9,2.89,144
REQ-00411,2026-03-31 14:48:00,User Service,Staging,Mumbai,POST,400,196.8,1.4,233
REQ-00412,2026-03-08 06:30:00,Payment Service,Staging,Mumbai,POST,200,465.6,0.15,430
REQ-00413,2026-01-26 23:25:00,Payment Service,Production,Pune,GET,200,239.6,2.21,292
REQ-00414,2026-03-24 00:14:00,API Gateway,Production,Pune,POST,400,146.1,3.96,20
REQ-00415,2026-06-02 03:11:00,Notification Service,Production,Hyderabad,GET,200,197.4,1.54,60
REQ-00416,2026-03-03 01:23:00,API Gateway,Staging,Pune,GET,200,175.3,2.68,49
REQ-00417,2026-02-03 08:08:00,API Gateway,Production,Hyderabad,GET,429,193.5,2.24,368
REQ-00418,2026-04-24 08:44:00,Auth Service,Production,Bangalore,POST,400,199.3,2.52,29
REQ-00419,2026-03-12 02:02:00,API Gateway,Staging,Bangalore,POST,200,194.9,1.79,346
REQ-00420,2026-03-27 21:23:00,Notification Service,Production,Hyderabad,POST,201,282.4,2.89,54
REQ-00421,2026-05-07 22:39:00,API Gateway,Production,Hyderabad,POST,200,141.8,3.01,336
REQ-00422,2026-01-19 21:36:00,Payment Service,Production,Bangalore,POST,200,258.4,3.21,384
REQ-00423,2026-03-20 06:21:00,User Service,Production,Mumbai,PUT,200,220.1,1.91,110
REQ-00424,2026-03-21 11:24:00,User Service,Production,Mumbai,PUT,429,242.5,3.13,279
REQ-00425,2026-03-29 08:54:00,API Gateway,Production,Mumbai,POST,200,132.1,1.13,381
REQ-00426,2026-04-16 12:36:00,Notification Service,Production,Pune,POST,429,350.4,1.36,56
REQ-00427,2026-02-15 18:21:00,Notification Service,Production,Pune,POST,200,273.5,3.87,27
REQ-00428,2026-06-05 22:11:00,Notification Service,Production,Bangalore,DELETE,502,544.6,1.04,143
REQ-00429,2026-02-12 05:35:00,Auth Service,Production,Bangalore,GET,200,138.5,0.41,291
REQ-00430,2026-06-19 15:49:00,API Gateway,Production,Hyderabad,GET,404,173.2,0.62,256
REQ-00431,2026-02-27 18:18:00,API Gateway,Production,Mumbai,POST,502,145.9,1.82,74
REQ-00432,2026-01-24 03:40:00,Auth Service,Production,Hyderabad,GET,200,80.1,1.55,28
REQ-00433,2026-03-27 02:44:00,Payment Service,Staging,Pune,POST,200,293.0,2.41,203
REQ-00434,2026-05-09 04:47:00,Payment Service,Production,Pune,GET,400,57.6,3.71,428
REQ-00435,2026-06-11 20:52:00,API Gateway,Staging,Mumbai,GET,400,261.1,2.85,214
REQ-00436,2026-02-12 11:29:00,User Service,Production,Hyderabad,GET,500,316.2,0.77,207
REQ-00437,2026-03-02 06:35:00,Payment Service,Staging,Mumbai,GET,400,341.8,2.33,230
REQ-00438,2026-05-08 20:19:00,API Gateway,Production,Bangalore,GET,404,216.2,0.22,296
REQ-00439,2026-03-03 20:09:00,API Gateway,Staging,Bangalore,POST,201,123.0,1.56,215
REQ-00440,2026-03-03 05:11:00,Notification Service,Production,Mumbai,PUT,200,293.6,2.53,119
REQ-00441,2026-04-12 13:12:00,Payment Service,Staging,Mumbai,POST,500,384.7,3.58,413
REQ-00442,2026-03-03 01:54:00,Payment Service,Production,Pune,GET,429,276.6,1.93,358
REQ-00443,2026-01-02 22:15:00,API Gateway,Production,Pune,POST,200,94.2,0.96,56
REQ-00444,2026-05-01 05:15:00,User Service,Production,Mumbai,GET,200,182.8,0.92,86
REQ-00445,2026-05-14 08:03:00,API Gateway,Production,Hyderabad,POST,200,178.4,0.71,192
REQ-00446,2026-02-01 15:01:00,User Service,Production,Hyderabad,GET,200,160.1,2.0,145
REQ-00447,2026-04-15 13:52:00,Payment Service,Production,Hyderabad,POST,200,213.7,3.97,401
REQ-00448,2026-03-02 17:18:00,API Gateway,Production,Mumbai,DELETE,200,63.0,3.57,148
REQ-00449,2026-02-14 22:49:00,API Gateway,Production,Bangalore,POST,200,177.4,0.56,48
REQ-00450,2026-01-17 08:49:00,API Gateway,Production,Hyderabad,GET,400,265.9,0.87,337
REQ-00451,2026-05-18 22:40:00,API Gateway,Production,Hyderabad,DELETE,201,162.3,3.74,333
REQ-00452,2026-05-18 17:03:00,Auth Service,Staging,Mumbai,GET,200,245.2,0.95,237
REQ-00453,2026-01-05 19:01:00,User Service,Production,Bangalore,DELETE,200,145.0,3.59,76
REQ-00454,2026-03-08 06:08:00,User Service,Production,Hyderabad,POST,201,223.0,0.96,254
REQ-00455,2026-06-12 15:16:00,Notification Service,Production,Mumbai,GET,200,270.7,1.13,385
REQ-00456,2026-03-10 21:34:00,API Gateway,Production,Bangalore,GET,200,198.9,1.24,264
REQ-00457,2026-03-10 11:38:00,API Gateway,Production,Pune,POST,502,131.7,2.1,286
REQ-00458,2026-05-18 03:18:00,Notification Service,Production,Pune,GET,200,101.6,0.22,149
REQ-00459,2026-05-07 07:11:00,Auth Service,Production,Bangalore,GET,200,170.1,2.54,414
REQ-00460,2026-02-07 06:24:00,Notification Service,Production,Bangalore,GET,502,582.2,1.03,271
REQ-00461,2026-05-16 04:59:00,User Service,Production,Mumbai,POST,200,120.8,0.88,371
REQ-00462,2026-04-22 00:42:00,Payment Service,Production,Pune,POST,400,387.3,2.31,407
REQ-00463,2026-05-24 07:51:00,Auth Service,Production,Bangalore,GET,200,200.1,1.4,450
REQ-00464,2026-03-05 07:58:00,API Gateway,Production,Pune,POST,201,186.9,1.34,450
REQ-00465,2026-05-24 07:33:00,Notification Service,Staging,Hyderabad,POST,500,278.2,2.22,228
REQ-00466,2026-01-27 11:34:00,Payment Service,Production,Pune,GET,429,405.6,1.83,385
REQ-00467,2026-01-02 08:41:00,Auth Service,Production,Hyderabad,POST,500,208.3,1.16,375
REQ-00468,2026-06-25 09:17:00,Payment Service,Production,Pune,POST,502,420.9,3.03,448
REQ-00469,2026-04-01 13:27:00,Payment Service,Production,Hyderabad,PUT,502,465.5,1.07,175
REQ-00470,2026-01-05 09:05:00,Notification Service,Production,Hyderabad,GET,200,298.9,2.8,129
REQ-00471,2026-06-15 20:37:00,API Gateway,Staging,Pune,GET,200,137.9,1.99,372
REQ-00472,2026-05-07 18:45:00,User Service,Production,Mumbai,GET,502,132.6,0.55,389
REQ-00473,2026-03-28 19:17:00,Notification Service,Staging,Hyderabad,PUT,200,309.7,2.14,192
REQ-00474,2026-01-30 19:46:00,Auth Service,Staging,Hyderabad,PUT,201,189.1,3.22,5
REQ-00475,2026-05-10 07:53:00,Payment Service,Production,Pune,PUT,200,455.9,0.97,423
REQ-00476,2026-04-25 21:45:00,User Service,Production,Mumbai,PUT,404,245.4,3.94,457
REQ-00477,2026-04-30 21:26:00,Notification Service,Production,Hyderabad,POST,200,219.8,0.95,101
REQ-00478,2026-02-22 16:46:00,Payment Service,Production,Pune,PUT,200,306.9,3.3,166
REQ-00479,2026-01-31 06:58:00,Auth Service,Production,Mumbai,PUT,200,117.1,1.5,429
REQ-00480,2026-03-23 14:29:00,Payment Service,Production,Bangalore,PUT,200,413.0,1.6,241
REQ-00481,2026-01-02 17:02:00,Auth Service,Production,Hyderabad,GET,502,188.8,2.65,242
REQ-00482,2026-03-03 06:09:00,Auth Service,Production,Hyderabad,GET,502,443.2,2.49,491
REQ-00483,2026-04-12 11:58:00,User Service,Production,Hyderabad,GET,200,252.0,1.35,381
REQ-00484,2026-05-14 18:56:00,Notification Service,Production,Pune,POST,503,175.1,2.67,368
REQ-00485,2026-04-22 06:06:00,Auth Service,Production,Mumbai,GET,200,152.4,2.12,194
REQ-00486,2026-04-11 11:10:00,API Gateway,Staging,Bangalore,DELETE,200,163.2,0.96,264
REQ-00487,2026-05-10 19:50:00,Notification Service,Production,Pune,GET,502,554.6,3.15,423
REQ-00488,2026-06-02 13:47:00,Payment Service,Production,Hyderabad,PUT,502,832.6,1.78,4
REQ-00489,2026-01-03 04:44:00,Notification Service,Production,Mumbai,PUT,200,246.0,0.94,376
REQ-00490,2026-03-13 00:26:00,Payment Service,Production,Hyderabad,DELETE,429,429.2,1.64,297
REQ-00491,2026-01-30 02:58:00,Auth Service,Production,Bangalore,POST,400,192.8,3.99,76
REQ-00492,2026-03-04 23:50:00,Payment Service,Production,Mumbai,GET,200,277.5,2.53,175
REQ-00493,2026-05-26 19:48:00,Auth Service,Production,Hyderabad,GET,201,94.5,3.21,490
REQ-00494,2026-03-05 06:48:00,User Service,Staging,Mumbai,POST,200,193.4,2.45,226
REQ-00495,2026-03-17 04:57:00,API Gateway,Staging,Hyderabad,GET,200,161.2,3.71,331
REQ-00496,2026-03-05 02:55:00,Payment Service,Production,Pune,DELETE,200,274.5,3.15,491
REQ-00497,2026-04-19 09:18:00,API Gateway,Production,Pune,GET,400,228.3,2.87,72
REQ-00498,2026-01-23 05:26:00,API Gateway,Production,Hyderabad,GET,200,80.9,3.35,17
REQ-00499,2026-05-04 01:34:00,API Gateway,Production,Hyderabad,GET,200,174.4,1.19,270
REQ-00500,2026-03-22 07:37:00,User Service,Production,Bangalore,GET,500,308.1,2.17,275
REQ-00501,2026-01-09 20:28:00,Payment Service,Production,Pune,GET,429,265.7,1.69,224
REQ-00502,2026-01-29 23:43:00,API Gateway,Production,Bangalore,POST,429,203.0,0.85,318
REQ-00503,2026-02-28 05:09:00,Auth Service,Production,Pune,PUT,500,182.7,3.18,148
REQ-00504,2026-06-21 09:12:00,Payment Service,Production,Bangalore,POST,200,374.7,1.51,442
REQ-00505,2026-03-22 22:27:00,Auth Service,Production,Mumbai,POST,200,163.7,3.94,288
REQ-00506,2026-01-16 12:17:00,Payment Service,Production,Hyderabad,POST,200,419.9,3.42,302
REQ-00507,2026-04-12 06:30:00,Notification Service,Production,Pune,POST,400,265.6,1.09,209
REQ-00508,2026-03-04 00:32:00,Payment Service,Production,Mumbai,POST,200,434.6,1.09,280
REQ-00509,2026-05-05 23:31:00,API Gateway,Production,Mumbai,DELETE,200,157.2,3.09,386
REQ-00510,2026-05-05 15:55:00,API Gateway,Production,Hyderabad,GET,200,225.1,2.8,296
REQ-00511,2026-03-25 17:04:00,Payment Service,Staging,Bangalore,GET,404,345.4,3.99,160
REQ-00512,2026-02-08 00:25:00,Payment Service,Production,Pune,GET,200,231.5,0.42,226
REQ-00513,2026-04-17 10:23:00,API Gateway,Production,Bangalore,POST,201,252.7,3.24,194
REQ-00514,2026-01-06 04:12:00,User Service,Production,Bangalore,POST,201,80.3,0.37,334
REQ-00515,2026-04-23 05:56:00,Payment Service,Production,Hyderabad,DELETE,200,304.5,2.93,127
REQ-00516,2026-02-23 05:03:00,Notification Service,Production,Mumbai,POST,201,304.0,3.79,195
REQ-00517,2026-04-13 20:38:00,API Gateway,Production,Pune,GET,200,212.9,0.27,396
REQ-00518,2026-05-12 11:27:00,Notification Service,Production,Bangalore,GET,500,226.1,3.34,495
REQ-00519,2026-01-26 23:39:00,Payment Service,Production,Bangalore,PUT,200,457.5,0.15,355
REQ-00520,2026-03-27 21:04:00,Payment Service,Production,Hyderabad,PUT,200,261.1,3.83,291
REQ-00521,2026-05-15 20:20:00,Payment Service,Production,Hyderabad,GET,200,127.1,1.62,129
